cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
residential rural heat,links,residential rural resistive heater1,63987031.39849596,53444878.80768223,66500238.69762803,65259388.266220294,58530110.98532177,74566874.98327543,86468021.54739222,63963986.24573159,68344430.24165429,47524227.75836921,53670204.479384445,33368668.654429793,33798139.742651224,52451206.932332404,35548629.70489473,52425043.00121537,69613150.09983963,68027922.50978133,61723350.898150265,116398479.15093271,110508595.86284775,35557097.399539165,47606998.38183168,46229286.38230926,41776412.9150238,34680809.839208655,39371354.49566148,52990383.88060215,35439459.01104879,51933297.969985075,70133618.41325213,68009223.27106512,61564108.220658235,116458500.09312384,109970616.91443141,35447605.35586348,46461326.68324154,44713211.839058675,40314159.15411899,33749766.842459634,39817990.700906776,53934134.73490394,35528593.541503906,53480792.491827026,70216691.2792947,68095515.80879897,61365814.24708479,116026560.4525426,109790528.42936051,35539567.889606476,38974779.27442865,42307733.93711515,41017385.23379057,33300701.445951693,39734841.52608423,55187049.59451674,24872104.425987188,50286819.66426926,70022205.21185103,68161783.68283065,61820433.74308765,115495559.78240608,107506463.35769528,24876257.19311062,38834778.60787868,40317139.68253332,40525458.107702576,32868203.474982716,38920785.177773096,55054199.14699413,34156125.15935095,49550311.368489414,69953015.15091395,68379976.64052509,63308150.787408456,129000063.06081212,102362047.46525277,34174955.384119526,47007673.30011382,45000872.80064363,42925076.50621769,30972447.816481475,38967607.02570886,51828259.09075247,46469130.10631452,52108900.73013583,69778966.10276861,68742492.3607912,64226228.50443821,129495763.13658385,95203384.19458583,46457777.82579616,52111596.18617532,50311518.68493875,47062275.370794185,32156129.091385048,39927944.96998068,50048477.610377446
residential rural heat,links,residential rural water tanks charger0,-6267.214256945879,-8605.411357571631,-67240.30034837378,-11961.079751375768,-2661.628994482836,-817.9922551380283,-522.3788191070942,-5494.823900456723,-3690.484987412409,-8199.363500215852,-4617.387027899106,-5449.331191772192,-6443.432939460853,-17449.755780832762,-3425.665160188949,-78747.72216472983,-85769.92403668487,-12692.639299740958,-2988.3494818890276,-737.3556190621156,-226.1602503807498,-6777.571426079712,-2585.0669174391073,-7159.2746007264595,-13968.310951955102,-7267.8247822560625,-4562.6061110632145,-17367.40224608023,-2953.4935871671746,-122270.52811122409,-62869.48018947769,-10490.670783585227,-3116.129638692406,-641.3515538562377,-348.16562495681785,-3809.1010997093354,-3464.0327177153417,-25410.74350915733,-21499.277552062416,-8099.6151575608465,-4192.5561372383645,-14332.632309604776,-4064.9310169542928,-80425.33317402058,-74293.84867363765,-13815.983084433596,-2601.1836718124755,-1600.6926141772497,-26.142901045293435,-6811.890443363597,-4679.838202363435,-31675.32571347229,-31205.01712029064,-8047.049992077498,-7600.955131643498,-12479.610940631474,-10117.737508891481,-83339.5098625943,-56860.39044574248,-18705.984359980226,-2479.5381622568234,-563.8209039382996,-275.43152687403165,-3750.1671162115385,-3378.6764344056387,-44743.97618422712,-27120.31707441295,-11833.6806412752,-3804.235397956282,-14100.993319937863,-10205.530528473368,-261631.23405638392,-68180.32010603716,-14288.739572312688,-1795.4814651314227,-909.2455215881031,-568.853070715043,-9137.821854024627,-13712.688558268032,-88533.5386064334,-20455.56813111712,-7637.588498855046,-4483.957686261793,-7804.294627996946,-150769.27401809493,-142266.15607492364,-84579.92887031595,-11399.926496315331,-1567.9816400727602,-736.8832754490068,-880.2139323110241,-150729.5887088542,-142209.7722596734,-66725.36998672692,-22124.32779965876,-3259.0657269359617,-3131.6718266752146,-7922.93497808884
residential rural heat,links,residential rural water tanks discharger1,4356.591235150374,6051.569756519088,47433.315969211406,8430.845506272415,1873.8307812435648,575.8542934082799,367.0898157920591,3814.6818552112854,2581.272102318515,5735.544765396562,3250.3427933049534,3837.9327339359525,4540.584905472716,12302.330662673407,2398.3029124564778,55558.4426318164,60494.37008794033,8947.06169570315,2105.5405715167813,519.3538800614716,158.9558135631865,4745.525494922092,1815.2860509980828,5037.448932397145,9848.729730764331,5120.220885558586,3215.4072590117053,12244.195544700084,2068.8019688131776,86220.84935943747,44356.32887643026,7395.610192966271,2194.6033315557265,451.9340987349127,244.75520929460126,2665.9954279001336,2432.3384171282787,17913.988953521417,15158.46082679841,5705.460614159732,2954.324277922282,10104.92045664876,2847.4516102412904,56738.919569800644,52414.39135076845,9739.336242439289,1830.567221817147,1128.2222080052877,18.383383064711936,4767.259093031827,3289.276876945183,22341.64223704578,22009.76245370017,5667.951492072969,5356.134545618788,8797.04465511229,7101.474038076495,58794.29449576997,40117.19971194542,13182.821715099864,1746.9766655799654,397.2214328852233,193.75492144274958,2631.9552095441823,2372.859679716049,31565.463466228586,19131.311717238983,8338.352556356627,2679.9922129968772,9942.086949494615,7175.33444915841,184371.71150005178,48096.453339248226,10074.841136579491,1264.2803471821207,640.3472508555564,399.5360318794993,6427.075991021753,9646.893606182584,62436.95439613966,14429.509448051298,5381.970762813581,3159.6124266568745,5500.846652449115,106362.58639953623,100376.51802179117,59668.63950771333,8035.959880826259,1103.8822449798772,519.3453438122046,619.1560882663412,106338.24106989114,100336.26028530214,47058.45043542957,15603.073801291934,2295.9259101567613,2206.285636679361,5585.486197778562
residential rural heat,loads,residential rural heat,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218,-1348150388.0444086,-1359859543.61046,-1359859543.61046,-1336441232.478356,-1277895454.6480973,-1219349676.8178368,-1125676432.2894218
residential rural water tanks,links,residential rural water tanks charger1,5264.459975834536,7228.545540360167,56481.852292633994,10047.306991155632,2235.7683553655825,687.1134943159434,438.7982080499587,4615.652076383648,3100.0073894264265,6887.465340181316,3878.605103435247,4577.438201088645,5412.483669147115,14657.794855899521,2877.5587345587187,66148.08661837307,72046.73619081543,10661.817011782405,2510.213564786786,619.3787200121766,189.97461031982994,5693.159997906959,2171.45621064885,6013.790664610229,11733.381199642286,6104.972817095088,3832.5891332931005,14588.617886707387,2480.9346132204246,102707.24361342839,52810.36335916127,8812.16345821159,2617.54889650162,538.7353052392398,292.45912496372716,3199.6449237558427,2909.787482880887,21345.024547692192,18059.39314373245,6803.67673235111,3521.7471552802226,12039.411140068018,3414.542054241606,67557.2798661774,62406.83288585574,11605.42579092422,2184.9942843224785,1344.5817959088902,21.960036878046463,5721.9879724254215,3931.0640899852847,26607.27359931662,26212.21438104416,6759.521993345094,6384.802310580539,10482.87319013043,8498.899507468846,70005.18828457913,47762.727974423615,15713.026862383393,2082.8120562957315,473.60955930817187,231.3624825741864,3150.140377617695,2838.0882049007378,37584.93999475099,22781.066342506838,9940.29173867116,3195.557734283279,11844.834388747808,8572.645643917633,219770.23660736255,57271.468889071446,12002.54124074266,1508.204430710394,763.7662381340058,477.83657940063614,7675.770357380688,11518.658388945149,74368.1724294041,17182.67723013841,6415.574339038243,3766.5244564599107,6555.607487517438,126646.19017519959,119503.57110293572,71047.14025106555,9575.938256904868,1317.104577661119,618.9819513771658,739.3797031412604,126612.85451543787,119456.20869812592,56049.3107888505,18584.43535171337,2737.615210626209,2630.6043344071804,6655.265381594621
residential rural water tanks,links,residential rural water tanks discharger0,-5186.418137083777,-7204.24971014177,-56468.23329668025,-10036.720840800503,-2230.750930051861,-685.5408254860475,-437.0116854667371,-4541.287922870579,-3072.942978950612,-6828.029482614956,-3869.4557063154207,-4568.967540399943,-5405.458220800855,-14645.631741277875,-2855.1225148291383,-66141.00313311483,-72017.10724754784,-10651.263923456134,-2506.5959184723592,-618.2784286446088,-189.23311138474594,-5649.435113002492,-2161.0548226167675,-5996.963014758504,-11724.678250909912,-6095.5010542364125,-3827.865784537752,-14576.423267500093,-2462.859486682355,-102643.86828504455,-52805.15342432162,-8804.29784876937,-2612.623013756818,-538.0167842082296,-291.37524916023955,-3173.8040808334927,-2895.640972771758,-21326.17732562073,-18045.786698569507,-6792.215016856826,-3517.0527118122413,-12029.667210296144,-3389.8233455253485,-67546.33282119113,-62398.084941391164,-11594.447907665824,-2179.2466926394613,-1343.1216761967707,-21.884979838942783,-5675.308444085511,-3915.8058058871234,-26597.193139340186,-26202.098159166842,-6747.561300086861,-6376.3506495461725,-10472.672208467004,-8454.135759614885,-69993.2077330596,-47758.5710856494,-15693.83537511887,-2079.7341256904338,-472.88265819669493,-230.66062076517807,-3133.280011362123,-2824.8329520429165,-37577.932697891076,-22775.37109195125,-9926.610186138842,-3190.4669202343794,-11835.817797017398,-8542.064820426684,-219490.132738157,-57257.68254672402,-11993.858495927969,-1505.0956514072861,-762.318155780424,-475.63813318988014,-7651.280941692566,-11484.39715021735,-74329.70761445204,-17177.987438156306,-6407.108050968545,-3761.4433650677083,-6548.626967201325,-126622.12666611452,-119495.85478784652,-71034.09465204008,-9566.618905745541,-1314.145529737948,-618.2682664431006,-737.0905812694541,-126593.14413082266,-119447.92891107376,-56021.96480408303,-18575.087858680894,-2733.2451311390023,-2626.5305198563874,-6649.388330688771
residential rural water tanks,stores,residential rural water tanks,-78.04201465708415,-24.295862856740197,-13.619077018825068,-10.586226379010288,-5.017442432080711,-1.57267140217268,-1.7865322896368787,-74.36429229729036,-27.06449380743147,-59.43587859407782,-9.149401517353995,-8.470669364103946,-7.025458699690364,-12.1631542361489,-22.436220948353334,-7.08348544972611,-29.628990219077515,-10.55309233849773,-3.6176497537559626,-1.10029601657908,-0.7415008875717666,-43.724887894274154,-10.401388825089285,-16.827668651246903,-8.702951355597248,-9.471765304313163,-4.723349011790355,-12.194631354543615,-18.075127746194784,-63.37545133923008,-5.209935544197928,-7.865623009941205,-4.925888617811929,-0.718521583468678,-1.0838814914480812,-25.84084460277036,-14.146510900336487,-18.847236020657117,-13.606451281373696,-11.461731451724404,-4.694443632754268,-9.743931317348434,-24.718712111484336,-10.9470457972393,-8.747947115632325,-10.977897647113046,-5.747595667363062,-1.4601226139068804,-0.07505708199721896,-46.67953183022614,-15.258287202511044,-10.080460903628293,-10.116223486088119,-11.960693890317023,-8.451661924911265,-10.201003474489983,-44.763758396722785,-11.980551800716368,-4.156888914387691,-19.19159103511896,-3.077934155625864,-0.7269017850592832,-0.7018621859868165,-16.860367220421914,-13.255253366210281,-7.007297081788851,-5.695251501740949,-13.681555364593585,-5.090814393698567,-9.01659270025804,-30.580825707663855,-280.1041366781002,-13.786351959256313,-8.682789378030735,-3.108782311633058,-1.448087771728429,-2.198449676306217,-24.489417587060366,-34.26126971044428,-38.464834300465014,-4.689792056040424,-8.466288562487811,-5.081091904855349,-6.980523595224935,-24.063510965401456,-7.716315484900827,-13.045607861349847,-9.319380380534238,-2.959062278215431,-0.7136896981084001,-2.2891229783154072,-19.710385928809416,-8.279787401315394,-27.346003999491998,-9.347496299695207,-4.370079583422105,-4.073814894526415,-5.87705748046252
residential urban decentral heat,generators,residential urban decentral solar thermal,105.91968311731362,48.92563970623135,22.25421305379508,19.744394565207628,6.13335984206097,1.3752971399953,1.6089969180498354,73.38865613236402,37.58514760228607,83.36447047595914,16.171367343824993,14.494674592237695,12.230032555798788,21.069914442653726,24.14814401982706,8.916221806083009,54.87470784365093,17.321960787333055,5.919385354239039,0.8982852575156863,0.8654199310667121,45.546958595551125,11.407008491109185,18.73834993719866,13.387278511149024,14.07702418113652,6.6211067533787045,26.124481585739506,19.83842787515852,90.26479571823948,8.268431925986132,12.653744324670065,7.72224128275673,0.556218605914657,1.4103441834481945,27.31288405959997,13.950642007819036,26.892747966618778,22.765057673075553,26.390027451298096,6.167734834185147,18.01051204020572,48.79529787230613,12.741031998154774,13.0652107266788,19.390006705831645,7.483262679082256,1.3083796024458492,0.07992861694899185,47.622479196859246,18.690402442369482,11.187578002155854,14.933470402375029,20.717611044333175,14.127438133525473,23.873770848644664,75.95959697677655,13.360008071090277,6.12732539367638,26.422629811652385,4.086428788324933,0.5977474930484463,0.981526582645017,18.590082073750565,14.060658655017498,9.36892241143039,8.310007241336105,30.87775149601208,6.810315290855906,16.94527787968722,35.327603548677715,377.8819535218638,21.700658096000378,15.662200340797328,4.815867906356478,1.4869775765397217,2.8079355836776263,27.97034914002407,42.86557916263423,43.95750738531807,6.27202268488066,15.505515273053668,9.669110917289247,13.131927532303825,28.524326890845593,9.059264452221413,26.09008988543215,10.348537335759215,4.234956995528446,0.5605936260472308,2.9931326558414555,23.237547584439657,9.94779718776615,25.53103984249671,13.097094160642884,8.142183267267376,4.625863687151887,13.003159678771862
residential urban decentral heat,links,residential urban decentral air heat pump1,118522106.17571993,100610038.48240986,134087861.24644865,149435644.80923027,142043757.1413951,136926403.53637245,114176184.09437342,118533383.58083333,89884565.33979324,67553093.69652988,61691897.019809425,52617657.75886993,57233232.523601204,132904998.50204681,135878418.11813083,112736480.70668803,136532443.0599115,149824579.0343162,142124479.57020947,138795003.37815922,115211379.42232274,135875810.8242844,112443193.58886816,85584206.60439731,70810900.5274949,58576515.8387911,54966159.587443635,131276652.42870022,135688314.26689008,112273049.39384536,136562900.60529143,149857993.38056746,142150742.18192622,138815690.02273276,115177000.04554497,135686929.16719338,112280755.55492085,85087755.56058335,70116544.06783529,58213492.406771906,56402816.48279189,132321124.68058866,135443930.99210292,111402378.57738891,136574615.64385638,149791140.93306994,142213619.75814405,138888468.34215534,115176424.64040466,135437399.8156131,112090940.81285815,85010961.37412941,69662282.74727875,58121512.88101967,57184841.19044573,132551599.2807802,135014027.4605677,110651080.68775478,136599611.05467427,149754952.18492967,142349807.20703208,138992245.46708575,115853976.34740362,135018070.62402818,111565197.3180782,84891495.12123816,69443488.47436292,58602550.338132605,57721311.48900315,132478241.4544052,128382602.89545777,109004145.97241847,136649835.27474818,149600497.2106242,142878512.98095402,139681588.69616878,117417809.49415892,128371117.76158649,108468901.83786927,84007313.01981044,68295427.32864389,56635788.73834456,55883786.766955994,132747494.46443892,129217710.56087895,108857828.14620551,136659221.2149195,149629175.3692389,143247527.96956447,140001964.59168416,117439902.52271457,129220501.13212442,108858266.24830823,84259493.01338941,68233717.0052679,57012084.24562444,55945079.09031969,132793908.84192605
residential urban decentral heat,links,residential urban decentral gas boiler1,70504513.49408585,92130079.98770638,49425293.92549558,31643861.5215368,31999209.074957885,29345110.617020577,32713206.687731616,70492917.12990448,106527656.77753045,125684051.85521899,125875998.79824254,133618365.85895266,121650984.48354982,26269094.263830323,49206962.44249031,77631105.61459208,45906127.19496357,30219177.758669548,32143235.466376234,30114906.898777273,31998506.597576406,49212117.52240952,78486618.58208115,105578131.41926934,117031257.96452409,127774576.83473715,124212184.44687968,27264988.709215164,49232882.69568315,77455558.24324797,46132455.15638295,30358643.852739014,31535264.229816288,29740784.210985716,31837900.74841783,49233380.95465604,78097587.09100689,106044685.38619117,117261327.87054856,128406299.02636541,123385010.09839794,26507003.55014642,49254088.22014633,78592213.5095825,45800177.00178772,30284573.896063127,32013076.931282416,30090586.811703853,31773028.239658084,49265908.87626678,79680502.48961653,107047390.2859017,117236880.72751434,128604213.44745648,122670431.95468292,26389218.030529954,49358195.02238677,78583268.85326533,46404543.493586384,30220944.2062712,31501670.734593555,29725761.886369813,31935508.071418796,49361069.27092726,79449882.96244825,106362360.79923584,117512462.53437696,128250487.69968979,122210675.6386274,26443871.44065703,53956310.465137444,79744657.23368634,46579533.89198636,30396535.629425075,31314073.651847083,29436808.96146712,32396134.309826925,53973946.98957573,80121777.35246097,106380617.78949971,118319750.29212703,130219853.56502137,124109404.51602617,26796684.09771914,51324486.76965898,79921386.12359452,46101665.397027075,30588235.870024588,31090331.781954005,29553054.74439696,34760799.85030337,51319878.88854632,79921152.12720898,106623353.43177548,118776391.25159486,129999536.14997864,124059998.76692992,26911198.35997557
residential urban decentral heat,links,residential urban decentral oil boiler1,1788007.7125831961,5061802.6255910015,829593.0428639709,632278.2265690089,,,,1791434.0361362698,1904732.7540359139,1307950.814680084,1718492.3227936288,,,,11911793.067785427,7735799.922618158,1255174.2480712726,873106.8976359272,,,,11897245.796859158,8888295.795236547,6148431.8047309425,3996815.702495369,,,,12081118.217004487,7941684.907479675,1225159.259887583,869058.7159398801,,,,12077677.338324094,8992322.360646313,6305531.965775151,4877364.2706416845,,,,12343104.331820851,8053089.869880931,1218919.2868256206,860896.9985900469,,,,12315571.524399262,8946570.840578485,6345953.934805899,4938020.104991624,,,,16417488.23989839,8479493.329598803,1247471.6774813742,847542.0457033337,,,,16412464.58119502,9082046.830828456,6284400.879742775,4914263.689578835,,,,16464632.95058073,9131551.342636116,1252527.3845638547,797538.8545641941,,,,16455359.573547244,9559411.462044105,6432869.547206304,4923591.054022785,,,,16605618.323822638,9607225.606484119,1230262.0782403552,804429.5228283937,,,,16608363.336992526,9607389.24554692,6649988.391443361,4527297.912984402,,,
residential urban decentral heat,links,residential urban decentral resistive heater1,10689362.66088308,5319878.557866775,18780209.643556803,18176810.284776524,17763121.413523123,17453145.211150978,23905232.096582815,10686153.345394863,4803088.008123669,8575773.78031071,10601671.360512145,5570481.227972676,4840824.558233185,11621545.481395373,4506753.34532917,5018252.964934177,19430056.895727757,18971588.117161334,17538398.215396624,14814744.61844647,23584720.91893328,4519029.11830922,3302219.7771674017,5810022.881527619,8049392.722714688,5455464.709932078,4546610.949621395,12254281.844784131,4501570.748426077,5460593.566003941,19201623.608473793,18802688.80898574,18120113.479901038,15168172.088468883,23779715.68141891,4505933.4847201565,3749752.388473636,5683514.407577248,7633265.495148612,5186722.206778419,3937099.0958461403,11967380.376383321,4462964.716386909,5074761.426117097,19529984.828794647,18952062.689054996,17579381.184686396,14745649.363335101,23845139.007945694,4485349.159882051,2402721.9737959336,4717478.117026604,8051379.129575874,5080698.0673302505,3869908.7647951785,11854558.581933048,715112.3644193597,5408393.438749709,18870193.50804306,19065582.166725103,17954615.154113494,15006635.48137386,23005130.868864562,712736.5100264918,3023657.372583114,5582903.490319457,8017854.586884309,4953688.940100762,3792923.323233392,11873402.862512017,2703907.528990263,5277636.912796254,18641553.110465247,19094103.29288898,17613441.636784025,14606276.150036046,20980687.60235987,2706495.295202945,4972506.331500033,6301459.295824691,8349198.357083456,4950871.141226724,3731791.207812403,11250894.937076345,4361562.440858335,4735383.85722855,19131849.66548679,18866608.31789556,17468131.22012221,14169624.581480969,18593963.14901789,4360749.49481981,4734981.686909436,5589808.573013025,8351003.801515277,4794477.390747903,3719801.826345763,11089989.217557218
residential urban decentral heat,links,residential urban decentral water tanks charger0,-2376.649349655733,-7494.579579831938,-11343.19771396307,-5024.556218460476,-752.7709272093279,-174.44178812839348,-116.93402518122625,-1922.6987460698087,-1488.7704035581673,-4434.623674246591,-3195.3920971571524,-2196.7371780510107,-1507.1470723616017,-3626.6268282206565,-1910.6041114241812,-6823.357775712709,-14307.65319916684,-4530.484269645553,-839.8747673139205,-157.84153527923988,-60.798200773731125,-2912.6303996405272,-2375.8063053474843,-3975.933347318965,-4230.41074834871,-2373.3648946232015,-1195.3411690302366,-4610.680840841533,-1758.2637788218958,-38478.836162900465,-8518.12054837373,-4288.941487773872,-867.8174276744434,-127.76364202884079,-94.86801444897523,-1899.2378330473423,-2686.9006344546133,-6361.508192429894,-4717.256365030268,-2265.0715869015644,-1094.27759596331,-3177.003218123215,-2540.711577868194,-9565.952221503443,-13824.746341814362,-5293.609645605484,-723.9206864524004,-327.6058359936869,-7.358038128757829,-3007.1709802011715,-3785.108313663452,-7320.048192211244,-4900.163070190438,-1942.8302328198683,-1989.5700128659387,-2745.8835028007074,-5117.87152330737,-8864.459984345134,-7428.32576506527,-6489.058322772227,-765.5826099682417,-116.03498985047136,-89.54174327275285,-3300.41384940572,-3934.76581196878,-5197.847370159395,-3204.1553917738074,-3003.536515769526,-1044.4770307722954,-3198.048225121814,-13923.893424438003,-131413.18556271086,-13011.63146294859,-5284.15986431466,-547.8171132752944,-223.88475714695153,-149.75637094554676,-12086.802085305952,-10177.253365620478,-9031.209528227186,-2850.6219031932555,-2229.4314052474833,-1298.7695598540613,-1683.954272009762,-20439.124767979716,-7450.38739797281,-11493.692390463733,-4498.76148019268,-419.3446223592689,-119.60275780870721,-266.1569734558493,-20813.390524379374,-7336.257989217972,-10279.337319317752,-4375.653917545957,-795.0105996776534,-933.0739997807266,-1761.8720907689546
residential urban decentral heat,links,residential urban decentral water tanks discharger1,1666.4994117245785,5284.284046993963,8001.3364192723775,3543.355837316056,530.2909627909337,122.86183233586071,82.23797997647685,1347.025122407194,1046.523082706064,3119.353278327948,2253.0252223948814,1548.5140780435124,1062.3996091889906,2557.148558113824,1345.3288182941387,4813.459265218707,10089.61683778396,3194.7098046754086,591.9819592102831,111.21169461859606,42.78529685690861,2049.668522003146,1674.9053474883808,2802.6823772522403,2983.4116471263724,1673.02804305975,842.7570637705658,3251.4275948649274,1238.343300806855,27140.704502503664,6009.4539408132405,3024.8851517838643,611.4827039003754,90.04751846887532,66.77366185620616,1336.8260627269042,1893.8027484609918,4485.487620934379,3326.0961460121944,1596.1682385584081,771.445256829781,2240.220702399314,1789.5016681136,6748.02640114019,9753.14921699039,3733.060199859296,509.8433210579291,230.9404204573827,5.180285516013783,2116.018275197846,2668.5480268520705,5163.352040372296,3455.830784378393,1368.8390262134678,1402.566315803107,1935.9526504653993,3604.6711710248624,6252.985323306038,5240.6943343204375,4575.393138902706,539.6808674872841,81.76884727906207,63.068221951179225,2326.682569146214,2774.4662416771985,3666.3957565941073,2259.8664194690723,2116.8035051889383,736.2486998658329,2255.179599313992,9820.636144854085,92682.03791444645,9178.504624835117,3726.867458869094,386.01455705036426,157.75798664267018,105.33064201541202,8525.122215588715,7175.607758210261,6365.817313115713,2010.6290319307302,1571.5956138417237,915.6393485124538,1187.1571223434353,14418.41028888612,5255.7664913968865,8107.481374334777,3172.691812711067,295.4175967450278,84.2908759756138,187.43235031353058,14683.205454950134,5175.174043810226,7248.612340337399,3085.8937407191593,560.194486249421,657.7966533767914,1242.285147165135
residential urban decentral heat,loads,residential urban decentral heat,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435,-201503385.5911071,-203119638.01130107,-203119638.01130107,-199887133.17091382,-191805871.06994435,-183724608.96897495,-170794589.60742435
residential urban decentral water tanks,links,residential urban decentral water tanks charger1,1996.3854537108198,6295.446847058823,9528.286079729001,4220.627223506801,632.327578855836,146.53110202785035,98.2245811522301,1615.0669466986378,1250.5671389888587,3725.083886367139,2684.129361612016,1845.259229562844,1266.0035407837452,3046.366535705348,1604.9074535963116,5731.620531598683,12018.428687300138,3805.606786502262,705.4948045436915,132.58688963456132,51.070488649934184,2446.609535698039,1995.677296491883,3339.784011747934,3553.5450286129126,1993.6265114834864,1004.0865819853996,3872.9719063068887,1476.9415742103931,32322.222376836333,7155.2212606339235,3602.7108497300433,728.9666392465316,107.32145930422624,79.68913213713907,1595.3597797597677,2256.996532941879,5343.666881641101,3962.4953466254337,1902.6601329973132,919.19318060918,2668.6827032234955,2134.197725409282,8035.399866062881,11612.786927124083,4446.632102308612,608.0933766200174,275.18890223469685,6.180752028156586,2526.0236233689793,3179.490983477298,6148.84048145744,4116.136978959964,1631.9773955686871,1671.2388108073897,2306.5421423525936,4299.012079578189,7446.146386849925,6239.793642654839,5450.808991128685,643.0893923733236,97.46939147439615,75.21506434911255,2772.347633500805,3305.2032820537743,4366.191790933889,2691.490529089999,2522.9706732464015,877.3607058487294,2686.360509102326,11696.07047652792,110387.07587267722,10929.770428876807,4438.694286024312,460.1663751512466,188.06319600343934,125.79535159425937,10152.91375165703,8548.892827121213,7586.216003710833,2394.5223986823385,1872.7223804078865,1090.966430277413,1414.5215884881984,17168.864805102985,6258.325414297153,9654.701607989535,3778.959643361862,352.24948278178647,100.46631655931394,223.57185770291335,17483.248040478637,6162.4567109431,8634.643348226928,3675.5492907386083,667.8089037292287,783.7821598158116,1479.9725562459212
