cluster,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
generators,onwind,584816491.5201064,861127143.6431123,2361369737.190565,2548615567.620731,2564155416.280765,2551672506.5426984,2032310523.0457478,584818244.4712698,585078022.0955681,697815412.9401622,819703716.1769481,1093495065.840511,1359463811.828519,2513493972.131439,649884306.4794809,1011012281.1426678,2416265198.3963575,2586004829.555364,2601439472.1870403,2587396667.56948,2102838815.9544342,649881401.8127415,845049251.8541638,930355975.9642528,1096793243.4012704,1322834937.4345741,1470330044.362796,2520184173.357408,650361347.9350107,1012034239.662037,2416395460.8247485,2586947313.3644814,2601927980.3172746,2587587175.6076045,2102405671.8714316,650365845.5013314,851940191.0938982,946327115.7686408,1101367855.3200324,1310079266.199791,1456110726.9399247,2518726127.364675,651097935.7665324,1011949688.2978183,2416186396.4210815,2587986486.9581995,2602879489.4358187,2588073169.575436,2103191506.548704,651091356.9268816,857704218.1717578,958358301.9357524,1107512686.376951,1297322299.9275827,1444312691.5587502,2519805301.808597,743015485.7748119,1014918633.9083514,2416324056.347778,2586456514.479481,2601589903.3237753,2587129077.6158576,2096643234.9998286,742992467.6762491,879454362.3415977,970241794.5302624,1117534406.0090663,1306919577.5964255,1451846738.005685,2522560832.729465,872244058.2559994,1008103101.765597,2417120961.211739,2587861325.4259653,2603701719.1121116,2589492094.7385674,2017169705.3227887,872243693.462206,957024222.1246891,999111707.7178091,1110290632.5866122,1251878395.672298,1401346231.723177,2506699150.513321,982070884.7356327,1026139489.3851651,2419350455.9434032,2590922910.306537,2606179555.2624097,2591399756.8123336,1974649263.109227,982073269.3578554,1026141588.23343,1050958489.2470678,1152044864.1409888,1280263046.6199787,1421289321.7505493,2505321422.1056075
generators,residential rural solar thermal,293.5167462089789,118.52284233337832,51.58178976219209,45.94556286307518,13.970449623732693,3.7717571153286658,3.8920685375519373,195.5458858707757,97.53992049950608,219.8320473484132,37.92278073598854,28.488966011327435,23.783339018407435,39.91129583346911,61.78164358342677,21.187961948706015,118.53694034542053,38.33876958887451,12.175534554917743,2.5316989057721204,2.102499125981385,121.34488375896234,27.77152910373025,46.0447392125697,27.831875319265453,27.21632991961771,14.721761075310726,46.02202331445841,52.574464727054206,232.62476546897236,18.139395251946294,28.490284753991904,15.5305437349649,1.5610808923971295,3.3327808424395298,72.7120034144887,33.13965344295273,62.48866480278124,45.181570947519106,45.24298699544712,14.283259108461664,32.165037286639475,109.17148346670918,30.779424111341182,28.31429921811578,40.17819711263117,17.14932479684736,3.5469865170246035,0.19001995009583655,124.49604595417861,42.86428187847564,27.294584667026218,32.975496302254335,38.67579433062847,30.551173454345765,41.99117638628028,160.96673228771152,33.564298478734734,13.949765092864036,62.347175652819345,8.842856542527409,1.651830138058675,2.187056740807552,46.098078772785826,33.58691938933475,22.693209320310636,18.15141869256592,55.75931269619679,16.0117451101065,29.793263233481753,91.26371514850595,796.4637095692168,47.950640837067226,33.546699195171804,10.236880652708457,4.110753999057211,6.67882192972282,74.36193018022486,92.92337729213644,101.48152838939554,13.712706113953251,27.960631056100155,22.060460589441323,24.97580465069626,75.26489287199608,20.757641211719747,55.95313957311003,22.430874187955705,9.629349035397944,1.6833152495699286,6.746295500326352,59.19174530813384,22.904217353552095,65.18923993018801,27.828533176314043,14.994531505080746,11.077446983410944,22.803261025638633
generators,residential urban decentral solar thermal,105.91968311731362,48.92563970623135,22.25421305379508,19.744394565207628,6.13335984206097,1.3752971399953,1.6089969180498354,73.38865613236402,37.58514760228607,83.36447047595914,16.171367343824993,14.494674592237695,12.230032555798788,21.069914442653726,24.14814401982706,8.916221806083009,54.87470784365093,17.321960787333055,5.919385354239039,0.8982852575156863,0.8654199310667121,45.546958595551125,11.407008491109185,18.73834993719866,13.387278511149024,14.07702418113652,6.6211067533787045,26.124481585739506,19.83842787515852,90.26479571823948,8.268431925986132,12.653744324670065,7.72224128275673,0.556218605914657,1.4103441834481945,27.31288405959997,13.950642007819036,26.892747966618778,22.765057673075553,26.390027451298096,6.167734834185147,18.01051204020572,48.79529787230613,12.741031998154774,13.0652107266788,19.390006705831645,7.483262679082256,1.3083796024458492,0.07992861694899185,47.622479196859246,18.690402442369482,11.187578002155854,14.933470402375029,20.717611044333175,14.127438133525473,23.873770848644664,75.95959697677655,13.360008071090277,6.12732539367638,26.422629811652385,4.086428788324933,0.5977474930484463,0.981526582645017,18.590082073750565,14.060658655017498,9.36892241143039,8.310007241336105,30.87775149601208,6.810315290855906,16.94527787968722,35.327603548677715,377.8819535218638,21.700658096000378,15.662200340797328,4.815867906356478,1.4869775765397217,2.8079355836776263,27.97034914002407,42.86557916263423,43.95750738531807,6.27202268488066,15.505515273053668,9.669110917289247,13.131927532303825,28.524326890845593,9.059264452221413,26.09008988543215,10.348537335759215,4.234956995528446,0.5605936260472308,2.9931326558414555,23.237547584439657,9.94779718776615,25.53103984249671,13.097094160642884,8.142183267267376,4.625863687151887,13.003159678771862
generators,ror,140199186.2993772,140172152.50778916,140093431.2694687,140117495.3659566,140138946.9997351,140176893.9386943,140193300.6465241,140199241.24102628,140199225.27737087,140198397.61214063,140164336.36260697,140137211.1501433,140127309.47643855,140113232.30283433,140199078.01534575,140101631.35887742,140087592.8249931,140119002.86961246,140143934.90998524,140179635.51087317,140197798.28663155,140198983.00277635,140197226.8704254,140192562.05919045,140136157.6329882,140109988.04504678,140133168.1240404,140124893.97069326,140199112.13095468,140091413.62654185,140088864.73589897,140119109.41763738,140144142.7541125,140179226.31459934,140197927.75440383,140199083.90544143,140197129.5552547,140160961.85199985,140125121.87036583,140107385.11255097,140133355.06648803,140124401.5558545,140198988.1798488,140099978.8095547,140085416.80688834,140117891.46543336,140144428.54591238,140179836.97688138,140198376.1260472,140198995.49584565,140196424.2366975,140141767.47530383,140105420.6994599,140116282.88958895,140133379.40579697,140124757.15004274,140198198.989804,140098896.38724715,140089699.4074661,140122688.2470408,140144145.77389434,140180831.28134978,140199371.60024476,140198489.65483057,140196568.66660503,140128954.99428692,140104660.55761692,140109088.8210276,140134003.37093094,140129028.43526652,140193424.32889092,140081939.30896533,140090063.6698597,140126571.74751943,140146377.74087307,140180596.53946224,140196257.0230979,140194267.20129508,140195574.22074577,140120850.98132047,140124330.8532904,140118880.2288001,140138330.5618804,140126629.6601398,140131569.7715434,140103471.95253387,140083284.0143816,140125632.14667264,140144248.07849342,140177770.20468718,140184278.68993813,140131163.72711098,140103447.16757235,140113420.53383186,140121715.37687835,140118532.08363172,140141755.9457639,140126291.5329807
generators,services rural solar thermal,281.84623488406726,113.3284738885138,49.61014326176096,44.38464744513099,14.112071341399835,3.7824810225949914,3.90707727069557,188.69458123681116,97.81148349775336,222.598880111447,38.19860085291243,28.22511664565206,23.202105378539372,38.77959386448292,58.78331542687562,20.646731908090235,114.85826539474728,36.532174156629814,12.158917845459488,2.503918251015468,2.0653118153942516,115.60453147171533,27.122636864219373,45.16017824535022,27.480715960824757,27.108362603531184,14.483470623880264,44.41548134141268,49.96933249328114,222.9927592997504,17.369008776732656,27.01854686696729,15.384396554578233,1.545895987685159,3.2633376599954578,69.63590196914781,32.380642043837284,61.427566212132575,44.10124095651223,45.050016772809904,13.982048926541822,31.040550631052135,101.43940313467816,29.994972741503727,27.41977097089983,38.82135965369863,17.123324632078184,3.5430331830376023,0.18711567574967594,118.22651812224295,41.861227400676924,26.759945553441202,32.70055924199167,38.42163753828443,29.667282934966284,40.31268693443951,153.76888911480077,32.7032804564168,13.481970398159808,59.717557867212854,8.771392891544942,1.6455829113739684,2.1441781926496852,43.94526567162833,32.733074031620276,22.376277151264812,17.947522776000444,55.50472549495823,15.584409221104597,28.836305399445546,88.20192679231958,776.3634349302916,45.89412005008054,31.69163124181643,10.261174125274161,4.1398039357260945,6.5773133933108445,72.04216716200395,91.60573198011704,102.37943137084979,13.542584909337075,28.08877214408409,21.620876261482962,24.0020089802824,73.71115357129169,20.46380154281559,53.77376751788603,21.799895069206936,9.516199551900005,1.6809914232274326,6.678598729602276,58.17079345537968,22.429848992872387,65.43463087410024,27.662035956266617,14.872359478256199,10.984246484429336,22.112405560238894
generators,services urban decentral solar thermal,115.81717252025234,64.91742138679027,29.807397262179855,28.23623051829687,8.565520273717672,1.779276197872415,2.156455453397697,92.76830887012,49.83793630663128,116.75497382552655,22.148296855203835,17.796931947874157,14.057035308946073,26.584880158402754,26.42313627025231,10.602298588216376,74.29064574581585,24.215148617849238,7.757425279646775,1.0270648928035744,0.9120609850841549,50.779303377892276,15.02705132764844,25.6129285739637,16.08325726110126,15.816571040038129,8.307515666784813,28.70889029942842,22.79112124147439,124.47517916062547,9.328255093969826,19.76767293755129,9.997460192174561,0.6181384238706267,1.660149977089573,31.859439107837762,17.082636505161,32.67950980572669,26.64342614714832,30.22967866584683,6.814881150325979,21.045528102033135,53.99856806426885,16.152279154141386,17.439577119694306,25.916046679767692,9.446530919277592,1.5914583760145868,0.08430383606876432,53.91230809810362,22.278781387378984,12.761057756623917,19.887788448834254,25.258676503006523,16.314852557291253,27.89861067387629,87.64946404296217,15.066565960432914,6.833442893263489,45.622701338328966,4.694471958701228,0.7181536476068534,1.030338102708726,20.510624255665704,16.369126570414572,10.040972516150635,9.256370753995785,36.28730880044582,7.716236687597898,17.95103178266005,41.132287887853565,456.90086124411476,26.667325250085366,22.06793424507258,6.102059143453061,1.8184404715790268,3.041481039948565,33.7013286055689,54.23863560491719,50.67015383438775,6.573415538418549,18.382253789253387,11.89878529773717,14.12786803956868,34.16534768509789,12.495361026398964,29.474674402409732,15.850913854656845,5.027971457231496,0.6617417344364271,3.1786490759716526,27.663352445880523,12.42059182304956,32.75188162935281,18.228475056041695,8.86379123844314,5.734055111983388,13.517152646173596
generators,solar,72243284.2624418,399718270.474141,1402920226.3646262,2466990167.8365893,2525615750.864609,2528039695.426473,2527661116.295984,72243437.34673502,144667596.5708114,378641930.5927845,485805919.57449085,627806326.0391705,809840904.3250688,1978915820.047879,205504514.15042633,407449270.9643847,1384527999.8500972,2427997434.782306,2507266738.6973786,2509474124.3524666,2508582111.6052504,205507713.7214033,313087869.80907196,452710347.7627208,530999379.7563631,752354557.0156965,819423667.6031227,1966696331.9622931,205448868.63409907,407764695.3915382,1384114873.26285,2427637412.285906,2507312806.504301,2509494734.661824,2508639044.6249437,205444927.31725353,322639291.74816984,480882241.8909497,541640169.6859999,722901944.3935286,788861293.1506577,1967991295.1484528,205198103.86451834,407856578.6033205,1383782155.5487924,2426673694.852787,2506717993.9674726,2508874207.310554,2507980196.7664332,205202777.98587537,331860972.4496775,490553996.4889398,548349857.7627859,713693568.9454273,777158674.1174505,1967980626.1467297,231845039.10231858,407420912.2585928,1383194035.7997494,2426229818.016408,2508309228.316024,2510493064.443395,2509251998.972852,231842213.095474,343722873.15492296,494516206.5534431,553288484.2322779,716719293.0815585,779942371.5028832,1968874824.6905138,275425533.5974573,405856890.2071867,1382604672.952325,2422775804.266962,2507803148.8325324,2509906496.759396,2508222416.883199,275423612.33710253,382966594.0879992,503511536.01165193,564786645.4092652,661631083.0682901,737629122.4981183,1965849406.3111715,325438188.21036565,403745400.4709385,1382263130.72185,2419117762.899948,2503333926.285712,2505280998.713121,2502836039.359963,325437821.67674685,403744650.8096693,513739130.6063253,578511863.8523779,659694773.2732619,725899694.8067782,1989286099.0366368
generators,solar rooftop,7584788.005041269,15836214.30675275,129654570.0458268,293128105.8845899,427266343.7342539,427264808.76148397,442153079.03372365,7584253.699670129,7581678.774258142,47591530.903359815,152363466.4527522,250829505.2948895,466212339.4313133,889161578.7002683,8942108.156734655,24503769.422464266,133534929.60214256,288284934.8347506,418468645.8341018,418579379.69230515,435235272.2083544,8942769.945628311,16769717.4610253,70716123.24170986,166606288.72801661,274809502.3606035,455740556.15895694,880987276.8374985,9013349.066611296,24464305.374906506,133527745.86939473,288473421.8954574,418555859.45234966,418655153.5597825,435377673.8632977,9013651.661370188,16593442.953588651,72139423.86331706,167390114.52329844,272091210.01938576,458210932.5212868,883526565.1658497,9170219.439446514,24543357.977535952,133696800.0290701,288930271.58785707,418626900.1157701,418741346.3584986,435596481.383663,9170661.460320128,16324059.413841847,72642556.2245266,167444935.4984771,268738376.70846283,457364837.104222,882777495.1233519,10987019.41043835,26146231.14051331,134874129.0195353,289271058.3735315,419560374.27967864,419639745.6790433,444763305.23559797,10987215.61918981,18443536.01662422,76346656.2062169,170343253.95113483,271590174.3304041,456879821.1663654,882524563.0394127,11955625.93764372,26551830.245794162,135102440.4726446,290253267.1904286,421428474.5021125,421493352.09233516,454777907.43911165,11956168.509919446,25753779.837273628,74303415.45018442,169989126.77638334,265579031.21001878,447539787.161574,877921456.0708714,11737405.695527868,23319762.814935386,134863627.1201407,289972764.9918951,421132709.2755783,421238734.0182136,475206185.53515196,11737101.063115941,23320395.359747484,71117556.00762482,167103280.07020888,265983497.6440953,432725572.993256,863355408.2747116
generators,uranium,3459946566.760738,3397235675.8648834,3362134066.9324584,3405512227.3345675,3456358396.3623686,3170667607.0391297,2877952543.134359,3459946071.339489,3462027145.383962,3440480022.978192,3396839533.731611,3388504128.781934,3244941481.0603876,2828596732.591017,3443039156.22067,3345571839.7546315,3354554194.043927,3402251474.748792,3454348867.0576506,3163675323.805199,2875871426.3893147,3443038295.8113604,3406204340.3758707,3393079447.3186107,3374262771.2753205,3383977898.258561,3254323082.704701,2830757661.492921,3443018472.3330865,3345815652.0701494,3354496569.930041,3402249315.618989,3454418012.6372347,3163555078.6294613,2875846021.1629343,3443018607.6741076,3405477795.1785464,3390659500.6637983,3388693052.3574944,3386385304.7353206,3255849805.0772495,2829918508.6539836,3443031051.851602,3346152955.604825,3354613260.088907,3402402761.029888,3454510184.503803,3163231319.501664,2875825662.0600033,3443031538.7607265,3402825686.550143,3387505125.404845,3385701718.0393453,3387837121.1204457,3254579153.3838186,2829820419.867893,3429331825.1924376,3348409042.3389893,3354600123.355156,3402675026.833798,3454678761.3704386,3162134392.150207,2878394396.793903,3429335257.882421,3397391135.940724,3380422133.9217587,3379090878.8974895,3388372465.293457,3255098719.1319556,2829609412.848324,3403357608.8808703,3360208030.3445997,3354238639.195424,3403011481.9076786,3455152006.3998513,3159703064.115627,2883776283.7040343,3403356795.8304358,3384332080.5414925,3373529609.0388083,3382962558.732495,3402760980.0896096,3262033230.5200963,2829110878.0635653,3362543825.362844,3366707361.4291034,3351199143.4552794,3399602817.9009275,3451890609.526131,3155193250.494274,2885625816.252731,3362547576.948854,3366711252.200259,3366963517.404595,3379084090.666025,3403668964.9316177,3268587651.0386176,2828979810.020911
generators,urban central solar thermal,521.4595758131179,175490.9644607287,2198518.6386387143,2171581.039558836,2220407.08658152,2211477.282718003,2192521.8917456646,401.5841768586988,233.48925371815244,553.8901298104412,407.16598669250925,71738.31418359224,70522.62378403786,1192115.5566790372,204436.60822791,198045.1371279647,3044401.794765793,2995051.178794317,3046541.2605033563,2921598.500143459,2975657.277951879,204308.71105768433,199601.52997994918,199866.1757249019,199628.15095927773,199342.1054706448,69.5611524803788,765017.2813479017,201400.75591576603,195550.89658364962,3118170.086339808,3067452.894522458,3119218.1585533703,2996461.6512686033,3050715.1271237684,201391.9724276849,196694.46573644443,196429.82587448228,196581.9339917912,195050.32218338433,53.09935063627366,733808.9787108257,199815.35954767134,193142.97831298003,3147764.916427845,3096574.4039234472,3147442.830677813,3025159.1792563647,3079472.490205396,199720.77750052052,194985.52889675554,194531.78134784172,194576.86630543994,193145.39923886157,126.17355173809774,661515.479922781,248362.8519994422,241349.94097584975,3199438.826355584,3157676.9013259388,3215729.164102517,2993962.12952463,3101417.9605382276,246348.43836576067,242997.40318043134,242937.42865584034,243187.7965908933,241249.70038045995,71.97251094624276,705524.6919113852,503.35976701086133,2457.4152390357494,3015036.263856086,2914643.498130187,2959897.9436842897,2773414.3542609867,3032172.7856985587,436.57294578529786,27013.718196678306,27097.324260081266,26812.85380546915,26864.897603461486,26874.591759775434,915123.8337260329,184.13791992714903,51.89620138746371,2942849.0361034973,2842050.274460749,2888917.9690788067,2705687.1489358037,2961834.9611540805,145.35470975811765,51.62799425482269,193.90349553302534,69.02621174103906,42.60828107180591,40.89187058128683,1026111.3339865957
lines,AC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,BEV charger,,-12678140.892410874,-31697616.83690059,-53541393.366758645,-68552514.59156322,-79846687.25180829,-92274202.14900851,,-10702192.979688182,-26816241.384174377,-49326317.785102725,-66198291.97518861,-80184391.49063885,-95631999.22360444,,-12935216.634627178,-31893484.25552684,-53473563.82594919,-68705135.49596,-80408866.0478661,-92210903.59696627,,-12530492.975169212,-28846080.14175737,-50228433.79120082,-66282686.704684496,-79538364.43592179,-95603109.18546462,,-12939801.727538556,-31890628.28518045,-53474158.86089742,-68702684.07014048,-80409604.8431536,-92212213.36217856,,-12463667.746041492,-28866026.750407964,-50185998.489064336,-66254350.59897888,-79650352.70630312,-95672044.78522646,,-12936472.577446297,-31888026.25913167,-53472532.517929494,-68700273.36398101,-80407635.6969639,-92212008.79651129,,-12447192.370058507,-28837755.271565735,-50129887.09537423,-66255276.491129994,-79676343.76326907,-95675975.0679394,,-13161271.444814846,-31903768.628286898,-53461421.211125076,-68716553.67304647,-80430043.61099792,-92306290.784423,,-12393337.466074184,-28859124.067470223,-50210462.60886848,-66322876.26341379,-79692984.66330945,-95666678.92598212,,-13172593.5921119,-31897298.74671209,-53430815.837521076,-68725130.40357351,-80544202.40241301,-92008366.50268364,,-13205129.289273724,-28984134.566120744,-50305494.56554544,-66125189.33585775,-79547344.92690587,-95525246.34426403,,-12998688.565534368,-31889880.107295692,-53448554.33916706,-68729096.98106635,-80560007.03239405,-92471773.12726998,,-12998721.612829268,-28997921.668356925,-50229619.84536141,-65964207.9189986,-79248942.19071436,-95469097.289096
links,CCGT,-164363257.53685343,-217698876.1391761,-10983311.357000588,-5862907.159478324,-2875285.5582862184,-802223.3679218928,-595502.2281810691,-164363077.86999655,-277629719.3865534,-194645293.6801219,-163134190.6798573,-69450903.93712816,-27560154.863036614,-1291061.5263957574,-65205618.94803183,-160644607.64968458,-10669663.277073763,-5569361.356917822,-2421412.846956497,-400862.5567691845,-142609.51450548612,-65205813.34989332,-97350200.93354459,-63328336.07221602,-43439226.85025091,-24857469.787099626,-11623311.123902695,-668598.2260035073,-65113832.38509068,-160426301.1267501,-10673747.111033907,-5576751.280856316,-2422977.957421274,-404733.6923919308,-147170.04329491974,-65114515.751379274,-98077187.66425966,-83816989.72199021,-63926497.79003782,-39196413.71228025,-20770699.47477374,-1280673.8827161903,-65003073.623367384,-160384810.95486552,-10686587.444169387,-5569133.001273559,-2427223.9618842425,-407875.2395484213,-153893.8994850531,-65004210.683787115,-94543443.70363629,-89943079.71538608,-72417604.5145392,-43697941.35806292,-24876737.233585697,-1397885.8662350175,-64197417.68588921,-160451208.10329816,-10651132.552766673,-5463641.665383644,-2427971.80545195,-415041.7818763551,-167351.8910911583,-64200807.18866442,-91152995.8854129,-87246588.99862336,-70375767.70179486,-42215939.06827269,-24762702.832222078,-1378551.5270670445,-135118719.7799337,-154826774.0652092,-10533698.223290075,-5344748.07187595,-2397828.8970802934,-412663.0797630452,-167890.57641630882,-135118737.34328425,-139811185.49395287,-110177563.569574,-87123865.36411321,-47438331.34561298,-30437851.627977874,-1981758.9516683416,-171722121.87447366,-156935381.52596194,-10514250.986014958,-5269132.99847011,-2414292.998398306,-462149.80216056877,-219370.44832726405,-171721932.1212025,-156935555.1609649,-119461886.85640492,-94903638.51848598,-54505696.93108363,-32821277.158214957,-2115969.5574155035
links,DAC,-300.45161996727376,-148.74371921429108,-405.6965897212124,-620918114.7429963,-592099238.1707981,-561566571.5942557,-350217003.86350954,-217.22555969697987,-185.97832409234186,-295.0870346150457,-71.17340774727285,-36.78556161790252,-33.43138803674092,-104334368.32426059,-69.70528804925266,-23.153790146855815,-7759322.39400448,-647106657.9590143,-618314308.3101964,-600119909.0688944,-387355519.399484,-151.76957947418683,-27.736393203906527,-64.0852486398354,-27.32963838080136,-42.675526470376155,-21.322103245913464,-101853489.51308589,-59.64024528976814,-305.2245559311971,-7766640.94797806,-647075210.3861258,-618377004.2587502,-600073447.1345171,-387630863.9130826,-82.8580282368717,-29.580753548141942,-55.72802123569074,-67.1246296830608,-58.320878274201256,-18.626835864342944,-102948419.98428059,-71.2926996898735,-31.205444327229273,-7654010.735906092,-646728992.6097546,-618118196.278305,-599754940.4895431,-387992725.02998614,-128.8439016632986,-46.49205810362895,-25.847805635578602,-27.554982651593566,-40.62850927363493,-30.943664454084935,-102432463.09988528,-159.55173977117255,-37.43340376498139,-8207650.240728994,-647439685.4418122,-619415271.2877383,-600752821.7241843,-372085700.5018117,-46.60690624553281,-30.39427865357257,-24.559746990459125,-15.52578284317985,-69.98641714586603,-17.56154564782542,-102879712.56924106,-78.00600904438282,-791.0775779999791,-10502440.245517656,-650853301.3861325,-623108124.178083,-603528346.2240015,-348126406.401413,-72.1837241520839,-77.74520803798748,-78.12663433325234,-11.870108116989476,-22.175054471311753,-18.35473021671399,-106421338.22701924,-68.11111975485858,-17.58534354198989,-10966939.79473897,-651743568.6715308,-624186310.9082997,-602046191.0058918,-333080492.3877177,-51.10037255616411,-16.98719256240563,-55.806913679731835,-24.553047955676522,-14.447003044147404,-15.468780217744813,-107066879.10617521
links,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
links,Fischer-Tropsch,-942.4375262820608,-503.5587968449612,-468321355.8152524,-872374745.6026721,-848578689.1978905,-717606117.7442023,-468442941.279196,-822.2975432415468,-1824.0440239530287,-4875.1224843014,-651.2050188224165,-125.61975718825127,-461668.6888980486,-482485210.24151564,-162.04844281110718,-27.03178417707994,-446836588.76847106,-853197789.0810065,-830410403.2280468,-716317659.6525366,-467881724.81245494,-269.5234904602357,-74.44241400796301,-143.4476451045059,-94.2360033535196,-96.90289066922344,-106.37374551770708,-481929960.0716156,-66.98405694221225,-342.29964663209364,-446644307.4053147,-852940659.5803509,-830288642.8634794,-716321982.9118105,-467890359.75488865,-177.8475608920961,-109.85885479448214,-147.34087886639568,-102.13419520734708,-153.87039867936574,-85.962478785824,-482186729.0178765,-83.23886751274372,-63.14294127586769,-446356098.64515585,-852563995.1964632,-829987816.6074564,-716325881.696594,-467896455.3416232,-227.0036144141721,-68.65396210365842,-67.11902449831423,-68.51093419599059,-112.940461966501,-172.31577570148727,-482460666.73120016,-201.8478116601284,-56.40248384126677,-445850942.9278228,-852129786.5292583,-830124499.2527735,-716329034.9581211,-467899337.0379019,-55.65236102641226,-44.24890446245616,-43.65549583636507,-50.76877378579637,-148.43763506014446,-82.56534677958665,-482457427.59169614,-84.61960952522847,-1575.209996112809,-443605006.0343658,-849786071.2141902,-827875500.4213523,-716051313.8655787,-467166858.4559728,-71.02615136609008,-167.76198937362193,-183.79253612642128,-23.184447641537012,-80.11017354928127,-88.0927192766904,-481326771.4859246,-100.01454041026108,-30.3948530855074,-442707477.70371735,-849021724.5139347,-827203935.87956,-716167306.9197176,-466753471.98679364,-71.7147857084235,-34.96048864650123,-162.50653850753378,-62.41435021491958,-29.186292476289967,-95.01610454177677,-481185336.26458216
