cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
AC,lines,AC0,-141925.7149137206,-167416.89221848824,-180851.70775261114,-181936.142125575,-182327.75677039634,-182145.98722786215,-182503.7364528828,-141790.68281766563,-133334.4764237113,-156074.9334442424,-171526.2092964778,-178963.16506563933,-179334.9493418321,-183920.39516469318,-143119.90744791218,-173390.01578684914,-181727.12571225857,-181993.81453504806,-182267.79434725927,-183209.0923033841,-182244.96559997872,-143152.17659039298,-155563.98938791547,-169845.50750477856,-174463.65863129482,-180365.11852059021,-180035.87501563196,-183852.69719071078,-143803.9368716703,-173364.68522739457,-181683.83450338233,-181972.0323324159,-182264.01238219906,-183151.99488701348,-182271.50388366805,-143809.65085439765,-155807.98251083065,-170283.03728848282,-173173.3128625348,-179812.8850343621,-180815.68197932123,-183814.85713405669,-143122.20074138851,-173163.4394158527,-181705.8284325919,-181675.80230721002,-182218.56774067803,-182961.2792372921,-182450.4041045372,-143240.52914085126,-155865.58999154062,-170172.2139717189,-173629.54800365437,-179286.34276217004,-180883.68149362534,-183818.49895168855,-145674.57466681508,-171826.32943201208,-181714.6103192146,-182021.48580947987,-182278.47824550988,-182922.23927502884,-182576.8456697176,-145705.54784069784,-155847.03650274762,-169470.7712851417,-173607.6722513702,-178946.1121238911,-179627.53958004876,-183834.5119725622,-154849.75432436875,-171768.1346182827,-181782.64594145463,-182287.05032330166,-182250.8548581324,-182186.4745063329,-182766.53357263925,-154835.0318265431,-165587.61126381624,-171828.37968550212,-174198.66653673234,-177777.07128291662,-179465.34070603846,-183722.16218774245,-168146.12194545273,-171137.19438565153,-181638.49862241946,-181973.33519559028,-182149.1031883778,-182183.89589331383,-183222.9074571637,-168146.16686711923,-171140.34739600556,-172746.30978198655,-175289.71971694287,-179298.14550905753,-179368.85285288884,-183674.79392749647
AC,lines,AC1,141925.7149137206,167416.89221848824,180851.70775261114,181936.142125575,182327.75677039634,182145.98722786215,182503.7364528828,141790.68281766563,133334.4764237113,156074.9334442424,171526.2092964778,178963.16506563933,179334.9493418321,183920.39516469318,143119.90744791218,173390.01578684914,181727.12571225857,181993.81453504806,182267.79434725927,183209.0923033841,182244.96559997872,143152.17659039298,155563.98938791547,169845.50750477856,174463.65863129482,180365.11852059021,180035.87501563196,183852.69719071078,143803.9368716703,173364.68522739457,181683.83450338233,181972.0323324159,182264.01238219906,183151.99488701348,182271.50388366805,143809.65085439765,155807.98251083065,170283.03728848282,173173.3128625348,179812.8850343621,180815.68197932123,183814.85713405669,143122.20074138851,173163.4394158527,181705.8284325919,181675.80230721002,182218.56774067803,182961.2792372921,182450.4041045372,143240.52914085126,155865.58999154062,170172.2139717189,173629.54800365437,179286.34276217004,180883.68149362534,183818.49895168855,145674.57466681508,171826.32943201208,181714.6103192146,182021.48580947987,182278.47824550988,182922.23927502884,182576.8456697176,145705.54784069784,155847.03650274762,169470.7712851417,173607.6722513702,178946.1121238911,179627.53958004876,183834.5119725622,154849.75432436875,171768.1346182827,181782.64594145463,182287.05032330166,182250.8548581324,182186.4745063329,182766.53357263925,154835.0318265431,165587.61126381624,171828.37968550212,174198.66653673234,177777.07128291662,179465.34070603846,183722.16218774245,168146.12194545273,171137.19438565153,181638.49862241946,181973.33519559028,182149.1031883778,182183.89589331383,183222.9074571637,168146.16686711923,171140.34739600556,172746.30978198655,175289.71971694287,179298.14550905753,179368.85285288884,183674.79392749647
AC,links,CCGT1,124438.59030013916,132228.06388266705,79499.83674940448,61769.95938490317,17646.377141519468,4093.2444060088433,2087.740003865229,124866.5218561734,138947.65397972803,108172.41671609026,86542.14370788346,42406.049193450795,28822.078297788903,20890.261786622126,90183.39820208105,127857.03216162755,78069.97601118467,60125.70086532857,15962.829759745247,2427.57702355107,312.7216868140032,90122.60907458278,122446.68204238547,80243.3134879137,62765.911468999875,19333.576513474123,7812.774352769763,4099.134298908432,89818.11931497476,127981.42815048443,78766.3099182047,60140.5600193111,15980.918594076838,2460.502887577196,329.5168305530399,89790.01522991506,122611.78785059105,89562.09187190415,72262.02323778532,28406.489576041397,15915.976789098175,12197.935812004442,90454.8574762917,127898.9548199465,78682.4678947445,60163.533698361985,15998.646025253021,2487.107432014779,352.01064364176625,90189.50481297862,122870.47031917372,93328.90680766852,75946.23368158701,32217.482744060544,19893.13125916591,15938.564044604698,90846.1967182456,129157.61850379004,78437.76113577279,60170.89693486814,16027.031437401525,2477.2941857540086,382.11569559100855,90687.64916471075,122588.36374762136,92831.42148137133,75681.5354869794,32115.376916907433,19741.012613077834,15676.549720184943,136339.20491565726,126990.47512163887,78846.53256914493,59627.37172838068,16018.70763513111,2471.9578143556564,394.9816145167862,136332.99363176976,126965.34474683327,94602.03440470032,78774.40771998739,34476.492490386896,24698.42597349217,20629.184398185644,144362.49766044915,125834.66274063181,78996.46211360073,59958.535439718034,16173.329059594527,2687.084829076111,570.8321275810447,144376.27352429027,125855.90086158902,95672.29161708387,79863.28452092911,38919.05890211033,26596.144262014768,22351.02126640018
AC,links,DAC2,-0.006712914756908754,-0.0043600697583479125,-0.013133094109392358,-17042.316480903584,-17042.454773581343,-17042.2944107613,-17042.29309183866,-0.005865909198174891,-0.004748996461902536,-0.009851092618012655,-0.0026087783147532542,-0.0016100416175266158,-0.0014423041131564121,-3506.635087302289,-0.0019483542784595321,-0.0006649471212029555,-222.5607378276956,-17681.220737270698,-17681.21514348382,-17681.206391782285,-17681.20561540003,-0.004260655730844977,-0.0008175346786387432,-0.002169310895622951,-0.0009784666662130304,-0.0017449893116946045,-0.0008832537472831026,-3441.950204297507,-0.001669000327254784,-0.009315783881456763,-222.5160024335794,-17679.947972494643,-17679.94031530334,-17679.92763553758,-17679.92710695651,-0.0023734126602788755,-0.0007973964387867609,-0.0018746077695040205,-0.0022246609001477886,-0.0028864753755060563,-0.0007557972036299082,-3480.7067516961197,-0.0020110035416559527,-0.0009142681971897179,-219.44248267389895,-17670.16961540246,-17670.16415281167,-17670.15549153583,-17670.1545005301,-0.003778257357376998,-0.001335482746253156,-0.0008941621666820689,-0.000980911218306416,-0.0017069018870050944,-0.0013293370891737332,-3463.3683753837986,-0.004321461226570568,-0.0010537512722971463,-235.86295605879056,-17691.37000120747,-17691.337307324065,-17691.3291364181,-17691.328385750698,-0.001325352482649122,-0.0008231081930720985,-0.0007403761642914623,-0.000544783848544925,-0.00280967233294564,-0.0007491860548175691,-3480.2588326274326,-0.0024077757667411224,-0.023986674464405375,-293.50562207016503,-17782.493416385572,-17782.47871504957,-17782.471710268794,-17782.47024054872,-0.002186097474775995,-0.0023763088096870623,-0.0025180296739686693,-0.00040327726809360966,-0.000918928294416877,-0.000860842939581245,-3603.940733261516,-0.002210240812568191,-0.0005283819842984298,-304.6219609064696,-17808.74348619839,-17808.73723236677,-17808.726296144905,-17808.72533270036,-0.0016569062600900828,-0.0004975195669694212,-0.0018242438353599135,-0.0010690915791147157,-0.0005583243897211678,-0.0006448626079028146,-3628.011325444011
AC,links,DC0,-15643.905083606636,-16439.98495573925,-16439.99744559339,-16439.9987270748,-16439.999398552492,-16439.999638160796,-16439.999512888673,-15644.303677709071,-14446.36325597017,-16439.96023725746,-16439.997246447594,-16439.998402510144,-16439.99736864872,-16439.998022881522,-16439.977791497495,-16439.99668833644,-16439.996961695186,-16439.99904360219,-16439.999518682685,-16439.999837841064,-16439.999800962505,-16439.955939921663,-16439.992159972215,-16439.995535604405,-16439.99782583921,-16439.998597432073,-16439.9986590986,-16439.996498880013,-16439.978756701938,-16439.975737709952,-16439.999272401063,-16439.998793348357,-16439.999592458396,-16439.99992108796,-16439.999770859573,-16439.970194976024,-16439.989187874853,-16439.99481084356,-16439.995963931186,-16439.997437608712,-16439.99900914218,-16439.998102074434,-16439.967049819315,-16439.99452433863,-16439.99884318186,-16439.99892560436,-16439.99907950307,-16439.999788003686,-16439.999987091225,-16439.962317069294,-16439.990351558794,-16439.995986714697,-16439.99774597931,-16439.998137066425,-16439.997938716857,-16439.996941619167,-16439.979517101176,-16439.99369849743,-16439.999459123293,-16439.99776706446,-16439.999679426728,-16439.999885881218,-16439.99978787008,-16439.990292763032,-16439.989699930444,-16439.99799272437,-16439.998134846355,-16439.997923486466,-16439.998979237193,-16439.998178244485,-16439.98852963895,-16439.904551850537,-16439.998070122216,-16439.998890840263,-16439.999520232508,-16439.99970829961,-16439.99927313861,-16439.98871324555,-16439.98650541042,-16439.992427571553,-16439.99877129958,-16439.99848413402,-16439.999159963507,-16439.998032808588,-16439.990687988167,-16439.99724603161,-16439.998901097373,-16439.998405290295,-16439.999451585536,-16439.99989726187,-16439.99953903684,-16439.993674262758,-16439.99660090849,-16439.99371029827,-16439.99826525952,-16439.99949461222,-16439.999169913648,-16439.998540477416
AC,links,DC1,15643.905083606636,16439.98495573925,16439.99744559339,16439.9987270748,16439.999398552492,16439.999638160796,16439.999512888673,15644.303677709071,14446.36325597017,16439.96023725746,16439.997246447594,16439.998402510144,16439.99736864872,16439.998022881522,16439.977791497495,16439.99668833644,16439.996961695186,16439.99904360219,16439.999518682685,16439.999837841064,16439.999800962505,16439.955939921663,16439.992159972215,16439.995535604405,16439.99782583921,16439.998597432073,16439.9986590986,16439.996498880013,16439.978756701938,16439.975737709952,16439.999272401063,16439.998793348357,16439.999592458396,16439.99992108796,16439.999770859573,16439.970194976024,16439.989187874853,16439.99481084356,16439.995963931186,16439.997437608712,16439.99900914218,16439.998102074434,16439.967049819315,16439.99452433863,16439.99884318186,16439.99892560436,16439.99907950307,16439.999788003686,16439.999987091225,16439.962317069294,16439.990351558794,16439.995986714697,16439.99774597931,16439.998137066425,16439.997938716857,16439.996941619167,16439.979517101176,16439.99369849743,16439.999459123293,16439.99776706446,16439.999679426728,16439.999885881218,16439.99978787008,16439.990292763032,16439.989699930444,16439.99799272437,16439.998134846355,16439.997923486466,16439.998979237193,16439.998178244485,16439.98852963895,16439.904551850537,16439.998070122216,16439.998890840263,16439.999520232508,16439.99970829961,16439.99927313861,16439.98871324555,16439.98650541042,16439.992427571553,16439.99877129958,16439.99848413402,16439.999159963507,16439.998032808588,16439.990687988167,16439.99724603161,16439.998901097373,16439.998405290295,16439.999451585536,16439.99989726187,16439.99953903684,16439.993674262758,16439.99660090849,16439.99371029827,16439.99826525952,16439.99949461222,16439.999169913648,16439.998540477416
AC,links,H2 Electrolysis0,-0.18389438035734623,-480.1733383001699,-803638.3492211119,-1500159.4947557682,-1597738.7276487288,-1597737.770407139,-1594093.539249407,-0.15374241173089723,-0.8816283313937577,-225.77532819573707,-6397.980128973972,-64128.56071513811,-186087.07368275418,-1148784.6817901123,-0.11584375093131045,-10333.972415240627,-780060.3262337927,-1473628.1159164645,-1574456.2934309605,-1574456.0623141811,-1565369.8146381672,-0.2254111845723299,-4141.269957446738,-16569.044450904305,-47198.11732338714,-135061.3138567373,-210088.4880712649,-1151746.3522770784,-0.09160167466552832,-10259.845209415314,-779784.2140777104,-1473274.7948658192,-1574365.6001692903,-1574365.2805973585,-1565242.6862555856,-0.13947611170528762,-4030.281183754411,-21011.84125765174,-53427.73251639962,-132404.00696442428,-204804.71283105944,-1152837.9996758613,-0.14814855298906943,-10059.627874313415,-779403.0503596556,-1472686.0798100594,-1573991.1284994583,-1573990.8785568923,-1565086.596373924,-0.21561399885713253,-4078.7516539713833,-22908.116485192924,-54788.12212838644,-127268.16069561844,-199906.40468399812,-1152329.5014577045,-0.2330722800667825,-9568.345993429224,-778763.707400661,-1472058.073433287,-1574494.8922300905,-1574478.6834021802,-1564783.8739716937,-0.09466173893586781,-4055.1433437616834,-22181.329065869275,-55065.635813210225,-130979.49906012828,-202706.1694338701,-1152396.273443608,-0.558248806246742,-8568.043033525797,-775923.3557082297,-1469042.3174696113,-1571803.5945533104,-1571803.1461007423,-1561761.2626177643,-0.48045899247473206,-5012.578378410351,-21982.414254168223,-50539.958316774886,-103697.81578849674,-174431.71967746786,-1148089.7852702274,-269.648748301012,-7975.694669174184,-774325.3104688742,-1467220.7515582673,-1569889.568015008,-1569881.821638936,-1554676.4101604063,-268.53322856934125,-7977.09099686144,-23801.07128206288,-50703.7174272309,-102575.64573141809,-169448.7083469741,-1149235.6874800888
AC,links,H2 Fuel Cell1,0.09561648119034366,0.03776085394272111,0.02713850884586501,0.02698777621908626,0.013228629172006168,10852.539068023116,10852.52204823719,0.07865374985388258,0.050781007778949096,0.1465451409781736,0.02561057834946856,0.016809197547397025,0.017767488505486442,352.63067106707945,0.021655272327978318,0.006831371782769957,0.07780105500001006,0.02913363689364877,0.01014676179766273,8148.880463093517,8301.381753736981,0.04398318347901704,0.015365642422574901,0.036491084022545535,0.020422827320623324,0.023218238621578374,0.011506484895299516,366.00398163378026,0.02119285535670777,0.1072462504838422,0.013819489638586192,0.02470856528318261,0.012673943772631533,8073.636494082638,8226.737304458886,0.02463488541715821,0.01708312441813981,0.028329997708527066,0.034589334709105475,0.03273279084295435,0.012383667334206445,367.4504688435713,0.02940837775358156,0.011543603441917002,0.02431287949771464,0.02834047634320703,0.01403448456268444,7972.738234502169,8124.357590871783,0.05400516200501931,0.02387581294775476,0.021877933274327084,0.02436319459175028,0.036592195865500776,0.021211001906737904,363.42039456885914,0.046329217484387696,0.012577142639747073,0.009326879683272997,0.061550453568048696,0.007976631145881926,7946.693692200513,9734.035709183228,0.01891566475528484,0.01758695731296152,0.015169619223595386,0.01053521956548978,0.043647885252900004,0.012320401178495652,365.4649473373395,0.03202458589552358,0.29599581172661976,0.03663034383257016,0.030315597149803964,0.008097272776281746,7246.8510088641915,9477.760901430564,0.030236272065905796,0.03901201809121519,0.05753631998341378,0.008867095910998832,0.023871277103557895,0.017368793349482263,404.9311123747099,0.028596838498716432,0.01144071480111344,0.03329011650323089,0.020919191064161284,0.00846545152577348,7146.939904079698,9880.711565390618,0.02220396733572025,0.011593487232956305,0.04959036252568927,0.02180221566028446,0.011790806394830664,0.009942722864985166,458.26649452755004
AC,links,OCGT1,7008.319772074138,27254.791277012162,11659.202066462198,10180.742699252909,10638.074286748099,32791.96584576989,44675.730505047286,6998.930227804489,23948.654512406392,19119.197143319776,23940.26730009079,19317.55430153043,22550.40298587132,14187.190984923696,9034.92941423387,1527.6104295814016,11949.598008007402,9915.014915727528,10147.921598752606,38255.78037819341,48032.220529682665,9045.315456402092,12526.516044714865,22231.388532922334,27633.117092322424,23688.834106218204,30013.992576282875,19161.99227897787,9093.75278958492,1773.6709126392846,11951.269923145028,9907.70210109405,10203.266216608008,38192.24636116073,47984.05596640474,9093.526783509082,12527.35032790819,22508.232596201004,26980.982334629953,24647.775945599056,32925.05816276652,22317.884543706732,9158.742304406502,6698.038569216251,11959.426254099379,9893.152985711171,10383.691255215257,38001.77796183358,47831.28392123193,9170.690823818626,12528.532564862162,22788.12057336762,27367.958793690123,25414.413058403014,33815.38461466661,23607.81272799064,9168.68413550984,10822.350482852407,11940.629831431952,9859.642310874513,10253.502205710021,38329.17857466254,48007.8950283366,9176.958524255459,12552.796921996853,23168.67268585463,28273.632465311824,26309.26372567779,34250.53824914592,23565.834234781454,9197.904118369228,27261.52071017988,11936.280401383427,9838.285518672701,9790.731130814147,37748.75431300387,47486.16212884611,9200.059264796462,11209.283827186868,17522.1922111605,20689.48022499162,27531.312398922273,33940.131118235906,26078.069963152728,18259.781329517496,27102.91349040421,11939.493059107384,9843.64149926293,11193.634063162686,36447.068327078494,46060.8890949036,18259.646893315083,27102.11576848839,16948.95672972582,20331.581885198,24287.953685516586,36070.53910742021,27369.36871145465
AC,links,battery charger0,-0.8281480878797676,-0.612624316296366,-66077.37045382836,-89470.28504362502,-107461.25423817839,-109097.13340698965,-111956.51828645192,-0.7157903026985116,-0.41518468316603974,-7.05175695428148,-183.970594519152,-17081.307289224234,-45356.88187497522,-135235.6239015097,-0.24179024745445046,-0.14692378685815013,-68847.00466855428,-91618.43025517795,-108781.3193737938,-110114.0863249732,-112850.98934013997,-0.48659586143717415,-0.1780310359478708,-14003.664513795347,-14070.077550275397,-41251.722685443056,-52189.839384490064,-131886.1040442773,-0.19815045354342312,-1.351872021032627,-68851.68542178534,-91620.14388036623,-108780.75730900776,-110154.83879079093,-112851.7470599582,-0.284418974434427,-0.2642639148321752,-16249.030184550431,-17843.650600187048,-35554.9151254152,-43203.13784074498,-132205.3540908304,-0.2769401031048861,-0.2362171679662564,-68851.04924610516,-91645.684083452,-108769.91357647332,-110087.30753038118,-112839.86481944456,-0.5231501306780366,-0.27230970487638634,-16663.669546372268,-18559.93504050183,-34241.224767131986,-38705.91240376131,-132308.61490601028,-0.5235709138003456,-0.26315789765929304,-68912.87089772092,-91902.29319100702,-108835.36414058878,-110225.065917871,-114283.94075001015,-0.1922159618903837,-0.22653834357682812,-16619.58310357812,-18550.78851075167,-34110.886477626125,-37941.2412093775,-132006.16305162795,-1.1095147746140313,-5.09068198363653,-69150.6775576087,-92178.41211104947,-108953.55214657895,-110505.73819348376,-118979.5363419106,-0.8413183949921474,-0.6112455050359824,-16406.711103103444,-18178.640729361032,-29265.725557535978,-34512.901636313036,-133281.3504462532,-145.66164336356852,-145.51733802868262,-69019.22876540692,-91401.51038402074,-108658.31646939841,-110480.5140487506,-122761.15977677546,-145.64369990030957,-145.5776467049065,-15753.681243687377,-16706.917583718867,-27437.328991700157,-31709.25530112706,-135662.75651349433
AC,links,battery discharger1,0.7711558387204938,0.5544579832623243,55305.04604754098,72503.0875493277,87989.3442999618,87097.75723658633,107029.68454374914,0.6646545236719408,0.4077493431859359,7.038667258559332,183.957442129606,17081.29256360379,45356.820483056195,102865.33553739674,0.2175562659581727,0.13395190031507118,55995.86917150792,77129.6303249909,89572.69170318436,91348.69053211535,107957.07154685321,0.4391083616451519,0.17126005740550893,14003.65859526909,14070.068449565406,40891.2512256845,48709.51909295524,97291.0097831501,0.1779705712181596,1.2640188492771145,55939.6616755835,77128.74572224147,89423.09998277931,91470.22910351421,108196.40572429023,0.2552089926444978,0.25060338176558694,16249.0187492919,17843.55034767068,35554.79791114335,42902.569007394755,101143.29506404219,0.24778363397209846,0.2190913740696954,55983.151604928025,77194.67608311011,89072.5220652333,90822.81688411202,107781.57464378336,0.4631483224415325,0.26334311362338997,16663.660772196305,18559.887118920327,33544.128122883725,38343.58668117029,101657.3078104407,0.4701128006667857,0.24590277527334364,55926.45348992081,77494.08723251075,89134.90492452536,93859.96789374949,109316.59006873265,0.16961166484427329,0.2182890287101553,16619.577578749064,18550.208142471813,34110.38375296238,37232.02126136024,101381.85592421563,1.0707220851666583,4.775979275740091,56031.55241218675,77806.33731642294,89513.43024532303,96076.62636502204,113909.23290397642,0.8091404770579294,0.5670946841022187,16406.68214372096,18178.6289353961,29265.310701287548,34424.910852634996,101483.76464378824,145.632955794077,145.5104460630978,55564.24616818664,76748.98090184294,89163.80016062871,95781.51316253521,117609.86176856038,145.62087157320826,145.5694430060603,15753.66222142611,16706.898647727292,27401.16256870525,31495.211312753,103598.9001257849
AC,links,coal CC1,0.03234186002362782,0.023173782721868357,0.005585792700458969,0.004028131900050823,0.0023938448047362876,0.0008002580002861517,0.000922485052517797,0.02783907689461351,0.04271185201711274,0.11387323862925039,0.017537730117041486,0.012667464000644148,0.00543266364363357,0.002893925815648687,0.019282579471926277,0.0032109512081793315,0.012764933547041979,0.0037260526494325786,0.002064515687515881,0.0005527039496458683,0.00040892910606000565,0.033644219869544564,0.013439544364643279,0.028915302572855007,0.01192933708495678,0.010644196622055868,0.004414707333400717,0.004243654371527446,0.008234039971607973,0.07280264708492808,0.0015856397810015198,0.004374460393941347,0.0020835969327220732,0.0002954281450888238,0.0006181581892985554,0.02245720014726603,0.019066110000351147,0.03229943857234501,0.024416438719461756,0.021184414259570652,0.0034469132560287536,0.002569200424970116,0.011778779759189933,0.011548980616613492,0.0031915848277672717,0.0035692044377878796,0.003059504096306758,0.0007150033705631932,3.9277390905751985e-05,0.01944286702814811,0.013492387770746066,0.009071587211714133,0.011552193181515978,0.014911584047836997,0.007123091342361214,0.003390266570313534,0.024415174240668663,0.006588847811474164,0.0013460539025755634,0.00960324723236628,0.0014982504266730413,0.00036848236513802106,0.000379592798755479,0.007252219694674076,0.00668205549853394,0.012168716988310525,0.0075423158679856755,0.01683637010234041,0.003567338341064105,0.0023159217305693857,0.007913949061332816,0.06935071611958692,0.005739161726363632,0.004101267917103909,0.0015306004758965073,0.0007117557738332658,0.0011871766629946705,0.006432736808918904,0.012979222569255532,0.02093902952196459,0.004663310473809378,0.005645423093210593,0.0033332971637069727,0.0019222244599700659,0.0033430767046946698,0.0017478953295022154,0.002986696766237288,0.0031383462243403915,0.0013700338809298598,0.00028430370735659313,0.0008981685482803225,0.0026571242275095935,0.0015531112071176423,0.006628068821091767,0.00344934314409004,0.0026262106552543056,0.001817834033339269,0.0010095787307507972
AC,links,coal1,119556.67040460235,28534.79895950481,8464.466808479927,16982.384618342385,21380.39509475693,19081.357372257015,12317.04901076059,119538.86468134257,65852.86974010704,35270.808959763235,26399.77616819819,21919.769974519906,18541.998697120638,0.0029212174052904278,119627.31769443414,61300.51928647634,14205.485578756401,19638.61042929564,21919.75059055125,19081.357128030264,12317.048284919543,119627.30355087262,67697.18807483025,52521.45053358119,43649.1706433699,39169.16275582187,36210.35495507005,206.14257711096894,119627.30272437277,61254.667301834605,13816.044015522739,19643.17805120208,21919.28886189738,19081.35681526686,12317.048586418905,119627.3160148903,65868.46857372973,39485.43645792735,30614.40480665735,26134.370098346175,23295.947848225635,0.0028838528520612936,119627.29433553861,60641.298439098326,12596.549254289928,19642.1236594437,21919.039012345933,19081.357332392792,12317.047749336056,119627.29209316311,65852.94451830638,35270.72056064192,26399.80057512642,21919.77687006299,19081.365389970884,0.0036928612655821452,119627.26209535122,47068.65184043645,13047.591479109158,19667.822712151923,21919.758077534443,19081.356868559087,12317.048221585994,119627.27810853285,65852.87214206869,35270.68558094189,26399.77407498066,21919.78069077357,19081.361268731438,0.0023995452052525236,38682.72411149338,20240.429155210888,14024.057469366915,18835.44557620778,21919.10417498632,19081.357351726354,12317.04935876757,38670.96471646312,53816.24886277146,33514.68824887059,25823.764522223926,21919.76650026759,19081.36117182222,0.0020641955846644093,7527.349358601155,17555.470942315533,1295.0353856579038,2884.141044019512,21380.39260605956,18541.991980344606,12317.048969555533,7526.847595058358,17550.680384715535,27923.653964159097,25823.75919874273,21919.760289937123,19081.357852372646,0.0010993971563100942
AC,links,electricity distribution grid0,-507938.6766400499,-518482.34216881206,-649014.0955064216,-706007.7133576482,-749534.331130214,-772910.4517818042,-773673.4882016648,-507939.0784388855,-516230.4086103784,-520625.66683190496,-561423.2323158379,-620969.814241181,-630219.0478939147,-713083.3461153336,-524060.7865808027,-543075.8123081209,-663890.2925499784,-718538.8809261948,-760651.2645603234,-789234.9482850167,-789674.6377753023,-524060.6636890086,-539697.5899865268,-559660.1305386001,-584472.0927280593,-638802.3048989408,-639432.4344826299,-717096.3780192358,-524579.070653867,-543481.707097817,-664055.8365280158,-718789.4422999992,-760718.3497131187,-789054.4707554711,-789493.6415144507,-524579.2716698226,-539551.6231316398,-560856.809185674,-587676.4545439447,-635602.6645576971,-636102.1904544582,-716741.136732847,-525693.5669432759,-544514.044736505,-664307.8298229158,-718979.9782850094,-760721.3382511336,-788802.5754463414,-789242.3837537812,-525692.5623882895,-540658.7326160034,-562373.9035722747,-589276.2465019226,-635186.3452420989,-635639.8548101911,-716927.3562468676,-523800.8995104233,-543031.408076863,-664740.2529241138,-719105.263280921,-761486.9140578317,-789507.4098458476,-789812.6630554011,-523801.4126912113,-540369.7703959874,-562013.2399185357,-589297.3594630649,-635650.8452262424,-636167.045559232,-717281.6508465811,-526927.7317903179,-544331.3792502338,-665894.3231724469,-719189.7255722885,-761782.5614593911,-793038.3667787327,-793148.2975530087,-526929.0491923147,-543959.2896102888,-565961.0806730544,-590347.7169730845,-631555.2614805625,-631803.99984021,-714753.776480422,-532460.1051576711,-547885.8455742073,-666555.9605227814,-719449.11350767,-761333.4404363281,-792144.4271460794,-792144.4800866212,-532460.4376872837,-547885.0514742254,-568953.0040071463,-591725.6411503917,-632996.9578685823,-633062.58489305,-715068.0642843383
AC,links,helmeth0,-0.05702646554246067,-0.04471183035162804,-0.03659607216035918,-0.032196495713216144,-0.009558878580147043,-0.005821764420606177,-0.007324039770880618,-0.04617961031804856,-0.03531900977236243,-0.07384737944208039,-0.012732818095033476,-0.009501650685741684,-0.01124465132367142,-0.07457315087349982,-0.023790610781169435,-0.006904421491613933,-0.07928458112360826,-0.021373662589573236,-0.006231975007950979,-0.003408949811159233,-0.0043846592945311754,-0.051299461174709585,-0.012395980649345521,-0.029030913455901537,-0.011348907362995755,-0.015880279410948335,-0.006768599684436345,-0.0796513722180408,-0.018724063588122578,-0.10632731406057223,-0.010831239791039829,-0.023284640558295686,-0.006760736892197527,-0.0021794608753947144,-0.006927251602956594,-0.029964268009886306,-0.012773367124727694,-0.029910792511171763,-0.021633366737774395,-0.018368373168297834,-0.005594410114908487,-0.05109755971821767,-0.033534359357472315,-0.0095603186769872,-0.018224368295494273,-0.0204660212419599,-0.006872823880255841,-0.004610112261506076,-0.0004742361287259648,-0.04321244209166337,-0.02631742806327284,-0.012420989619133108,-0.012664814724184039,-0.021509162709015213,-0.010163378175960917,-0.06873882748908221,-0.04730233642159125,-0.013332138644453899,-0.006867181747975562,-0.0525010991356485,-0.004322691555197133,-0.0025726579330941804,-0.004273172760055977,-0.016501390645845406,-0.012766909224988248,-0.01034886731965373,-0.006570374993937547,-0.026816465768495234,-0.005776189729477334,-0.048359033657913414,-0.03038006129471879,-0.330184562888379,-0.03174219494426384,-0.028781924029900954,-0.0050227918444527815,-0.005552950139521519,-0.013011721417848347,-0.028955906755910768,-0.04282858012879224,-0.041239819051047934,-0.005020948723060168,-0.012969891646603905,-0.008522604628025668,-0.04446601313426508,-0.028749373387045942,-0.0076567411573252005,-0.027831072452645673,-0.014667534426108832,-0.005267253802016999,-0.0027446162533043984,-0.009641166962878932,-0.021781892433373307,-0.007666714028729603,-0.03301810284934674,-0.01196939244122837,-0.006766507683708222,-0.004459671064669663,-0.04683749252289901
